,longitude,latitude,buildingType
225,7.690629863818522,48.59025887055166,commercial_building
226,7.672273380014407,48.58915155137337,single_house
227,7.672328785552347,48.58825096306423,single_house
228,7.672424884499671,48.58748664678888,single_house
229,7.672460299457381,48.58733566895568,single_house
230,7.672602769644866,48.58788155214334,collective_house
231,7.672360107538736,48.58779557126897,single_house
232,7.672329857542934,48.5879283229957,single_house
233,7.672399103582314,48.58763904702314,single_house
234,7.672282577516057,48.58858529131014,single_house
235,7.671115945744949,48.58975842840007,single_house
236,7.67070446887999,48.58992688237456,single_house
237,7.67070752991246,48.58985467424876,single_house
238,7.671310605105119,48.58985440702804,single_house
239,7.671704943791107,48.58914415419058,single_house
240,7.671710773906761,48.58930071956856,single_house
241,7.672442583187342,48.58916022072696,single_house
242,7.672397457764482,48.58906557496874,single_house
243,7.671631025487005,48.58948768029179,single_house
244,7.671386230049129,48.58995596543618,single_house
245,7.671568649236001,48.58982354293261,single_house
246,7.671584235823691,48.58966343308908,single_house
247,7.670969021141191,48.58986242237387,single_house
248,7.671926493846258,48.58856774578107,single_house
249,7.671745936547224,48.58989226964293,collective_house
250,7.671615961770969,48.58881694174924,single_house
251,7.671670000006183,48.58864631123056,single_house
252,7.672185113199459,48.58857380210926,single_house
253,7.672518686673163,48.5885066248484,single_house
254,7.670736384591526,48.58711956303177,single_house
255,7.672240244455804,48.58710732520834,single_house
256,7.67156536574191,48.58707887960035,single_house
257,7.671205090965845,48.58709033301373,single_house
258,7.670971896195917,48.58711031008147,single_house
259,7.672547309048404,48.58718446620547,single_house
260,7.672466430549467,48.58708491853384,single_house
261,7.672933511593207,48.58700708508746,single_house
262,7.672784583969861,48.5871949645195,single_house
263,7.67270548306274,48.58751076059437,collective_house
264,7.672296757687328,48.5880900221495,single_house
265,7.670347436898385,48.5887271116568,single_house
266,7.670036880206759,48.58921960468453,single_house
267,7.670203862165951,48.58950770792749,single_house
268,7.668750302461889,48.58804462632242,single_house
269,7.668496126077588,48.58785996735448,single_house
270,7.669056844153883,48.58846602231451,single_house
271,7.66908758047718,48.58874956631003,single_house
272,7.668983093434703,48.58800484608279,collective_house
273,7.669068300966309,48.58816820541775,single_house
274,7.669908852289449,48.58909397236274,single_house
275,7.668684052954156,48.58832206704459,single_house
276,7.66868608418403,48.58825350320903,single_house
277,7.669153436273977,48.58861992347719,single_house
278,7.669591039965971,48.5891704356453,single_house
279,7.669246146301081,48.58839550953304,collective_house
280,7.66954875254563,48.5884683277044,garage
281,7.669721178583097,48.58868052542928,single_house
282,7.669231817565424,48.58756524668551,single_house
283,7.668598285184272,48.58729996931097,single_house
284,7.668542489843015,48.58761845206256,single_house
285,7.668416497433884,48.58827670560314,single_house
286,7.66879927416728,48.58777146842884,single_house
287,7.668452379820387,48.58808516172027,single_house
288,7.670349969011647,48.58816201502316,single_house
289,7.670426146586899,48.58785895118487,single_house
290,7.670331245247316,48.5876022581576,single_house
291,7.670479784427186,48.58754686143988,single_house
292,7.670148435466479,48.5882780654016,single_house
293,7.670461065480244,48.58739801188389,single_house
294,7.670487884432998,48.58858102037964,single_house
295,7.670186879610585,48.58852616363787,single_house
296,7.669462524851796,48.58709121102378,single_house
297,7.669609469164565,48.5871701431206,single_house
298,7.669765133201174,48.58717934726991,single_house
299,7.669969255024975,48.58713798786782,single_house
300,7.670396219839004,48.58801061213812,single_house
301,7.669917109282831,48.5895973697232,collective_house
